gene,z_discovery_tumor,log2FC_tumor,lfcSE_tumor,padj_tumor,z_tumor_splitA,z_tumor_splitB
RP11-112N19.2,-0.4113421402055983,-0.219865903876595,0.5345085815100321,,-0.154486557712563,-0.4342644356360829
AMN1,-0.4113477566611779,-0.1808364542970854,0.4396194007836494,0.8932878056665711,-0.0872677626812396,-0.3856665464237854
NPM1P32,-0.4114771677220639,-0.1553580934436937,0.3775618810242998,,-0.603231257338838,0.0473544793649061
RP11-377K22.2,-0.4115501861317427,-0.2171610145282964,0.527665936855585,,-0.4073878854874867,-0.0933508987473841
RP11-277I20.3,-0.4116585473266851,-0.3717988029327294,0.9031728002423238,,-0.2986827034578525,-0.2445539871751882
ZNF675,-0.4116792808753983,-0.083117226029652,0.2018980062657291,0.8931862718442102,0.5449261743543142,-1.0929754660549749
ZNF419,-0.4116964598048083,-0.1398341251278304,0.3396534553494291,0.8931862718442102,0.9152016806043812,-1.3967749355816823
ZNF721,-0.4117168181138502,-0.0656559074411591,0.1594686069467379,0.8931862718442102,-0.1461611783194974,-0.2285246923811784
RP11-824M15.3,-0.4119045213673417,-0.2246615700493726,0.5454214712273493,,-0.1859277550429964,-0.4261537466458303
GOLGA8EP,-0.4120108937393691,-0.6561049519894321,1.5924456415088688,,-0.3618849832820418,
STK3,-0.4121564077688689,-0.1354882972482022,0.3287302943599556,0.8930132836817916,0.2670279860610527,-0.7138993921342099
HK3,-0.4123537788097857,-0.3735764494320609,0.9059610184981176,,-0.4799152647551726,0.0523871682809211
FAM135B,-0.4125484813610242,-0.3870878531294565,0.93828451834904,,-0.1453102481715735,-0.369368504705014
RP11-487I5.4,-0.4125858507437336,-0.3592199013117572,0.8706549210648449,,0.1332994005502434,-0.822642831735699
PARD6B,-0.4131300582388018,-0.0898659320743793,0.2175245549972403,0.892357743706909,-0.7318863200812643,0.0793241943309717
RPL23AP83,-0.4132642421527854,-0.4520077601621681,1.0937499886454225,,-0.6337567571109078,-0.0363356849259653
KNOP1P4,-0.413390274454455,-0.5413062713827914,1.3094315585850325,,-0.0975254875402437,-0.4143311610158932
S100A5,-0.4135207400684589,-0.3671463371702468,0.8878547110102997,,-0.9012402522706656,0.6052398568231705
RNU2-58P,-0.4137045971316179,-0.3735545310461964,0.9029499155585936,,0.707661568541227,-1.4792019896202768
ANKRD20A7P,-0.4137539456249663,-0.4618139266350524,1.116155946108242,,1.119208187054827,-1.21792757426509
LGI4,-0.4138058815141116,-0.5358188144293392,1.2948554826451075,,-0.6239030632650282,
AC079602.1,-0.4138269538032614,-0.5935141922300902,1.4342086390831237,,-0.2919986515511061,
TCP10L2,-0.4138976819039724,-0.5760350544862266,1.3917329805675775,,0.5731768275805535,
AP000892.8,-0.4140162499762587,-0.4603482104866566,1.1119085555532051,,-0.5353077996252843,0.0093628395374327
FMNL2,-0.4140236201400888,-0.3171330986283519,0.7659782756381069,,-0.3778288885358085,-0.2656982853786455
CLUH,-0.4140916555626815,-0.1090965635242592,0.2634599419203827,0.8917404499234353,0.3570955545311968,-1.0687039515388572
LSM3P2,-0.4144515439739262,-0.4583914716658787,1.1060194571134638,,-0.4737452375278007,-0.2320227243188864
ZNF84,-0.4144519974296745,-0.0739347906271759,0.1783916860956169,0.891553701791555,-0.0671935952063314,-0.4163084733879394
PCSK1N,-0.4144866105113086,-0.3752502098039075,0.905337350562424,,-0.1707166785904394,-0.4936299824364283
CCDC175,-0.4146995521464996,-0.5505449510075516,1.3275754655579235,,-0.6704174177788388,
CCDC85C,-0.4147049122380972,-0.2211744106831356,0.533329613795728,,-0.1244186282192045,-0.5233263200275988
DDR1-AS1,-0.414764372956353,-0.3729796558070815,0.8992567349711384,,0.5567143926365673,-0.7972900803027496
UPF3AP1,-0.4149363867105391,-0.1407779629127024,0.3392760129540279,0.8913079579970851,-0.3238225122578305,-0.1382352983196255
DAZAP2P1,-0.4149820616132003,-0.179433897011446,0.4323895262217241,0.8913079579970851,0.686794520715539,-1.326950604248965
CHCHD2P5,-0.4151124486966974,-0.5739135274129374,1.3825495458274446,,,-1.0432315860980574
TAF1,-0.4151612519792835,-0.0889169453668303,0.214174480260184,0.8913079579970851,-0.6590088971254893,0.3477380296248543
RP4-777O23.1,-0.4156000573247677,-0.3275661075240118,0.7881762808998787,,0.2206783719656168,-0.8118737970031265
PDE4B,-0.4156874324061782,-0.0706359234085324,0.1699255688334412,0.8911709983794446,0.1810313988606918,-0.860700045583838
B3GALT2,-0.4157154446880441,-0.1237717691812862,0.2977319480496219,0.8911709983794446,-0.8888179462470834,0.3692198059931763
RP11-473N11.2,-0.4159391628988318,-0.1048071732222308,0.2519771701510176,0.8911709983794446,-0.2314123628646638,-0.2432214301434708
TRIM41,-0.4160148081520268,-0.1020793092277873,0.2453742204063176,0.8911709983794446,-0.8573321474809474,0.3762459794081692
HSP90AA4P,-0.4161923758584252,-0.1716816709149195,0.412505564429945,0.8911709983794446,0.3941205664570257,-0.7704630727664068
RP11-332H21.2,-0.4162219766422864,-0.4639853530287541,1.114754575843834,,-0.1905536710238788,-0.3233766366673108
RP11-452L6.1,-0.4162257540504226,-0.1569403396412545,0.3770558119338342,0.8911709983794446,-0.6222760649134083,0.4832371117422177
ATP7B,-0.4165537582740835,-0.451764402983618,1.0845284528350518,,-0.5070889501919247,0.1780666823245971
FAM219A,-0.416561502612423,-0.1783092789204187,0.4280503066226002,,-0.3671931842694131,-0.2247506710137061
STAT5B,-0.4167273730370875,-0.0589945618052098,0.141566322786191,0.8911709983794446,-0.8248044626128103,0.0595322763310202
SNX19P3,-0.4168443159856907,-0.2028186053457282,0.4865572050949844,,0.1643668628599306,-0.6152891822486505
RNA5SP216,-0.4170211402396291,-0.2141867152198169,0.5136111687209448,0.8910593957018605,0.2137935309345788,-0.7477102735245252
CTC-513N18.7,-0.4170254125796243,-0.328601061248898,0.7879641176211458,,-0.5461759548689026,-0.1941204330340081
MRPL32,-0.4171378753750211,-0.0694596999520678,0.1665149679578274,0.891030759203012,-0.9401576084669786,0.3413415764890675
CDKN2AIPNL,-0.417297522014331,-0.0803486752636328,0.192545296880228,0.8909607875755714,0.560359195900921,-1.417338923085965
RP11-353H3.1,-0.417299388731822,-0.1927892999949828,0.4619927687430166,,-0.6796112330119621,0.0258663908091577
AL353898.2,-0.4177010572060958,-0.1690114116723737,0.4046228965826692,0.8906558909594595,-0.5263821576742143,0.2928659277015266
AF196779.12,-0.418386330760792,-0.3815631613481945,0.9119876374889248,,-0.2046461314176666,-0.3053335793552741
EIF3B,-0.4184160788542626,-0.0774968544002225,0.1852148096517469,0.8903205553443477,0.1738999576519684,-0.8358002264935459
PTPN6,-0.4184326360401594,-0.0652332899231937,0.1558991443414392,0.8903205553443477,-0.8437478618332271,0.5988589773928614
RAB18,-0.4184543530284193,-0.0517029300655943,0.123556917717338,0.8903205553443477,0.5537034946828986,-0.9751697476521746
RP11-677N16.1,-0.4186509679458401,-0.1950321287285666,0.4658585400757928,0.8903205553443477,-0.5370644783983964,0.1531329951465261
CCDC37,-0.4187248471268631,-0.4234923565020633,1.011385780920127,,-0.7004086705660225,-0.1687052351794065
ANKRD17,-0.4188397605287073,-0.0587758381249566,0.1403301301929,0.8903205553443477,-0.6694451896514434,-0.0124891716779583
RP11-353N4.5,-0.4191292079601725,-0.2209483845417748,0.5271605517952124,,-0.8223085375750375,0.4110692426532968
SMU1,-0.4193662014058958,-0.0392296006124961,0.0935449744900318,0.8903205553443477,-0.258563247896532,-0.309365427822655
DLG1,-0.4194040675250272,-0.0624794544375963,0.1489719801867873,0.8903205553443477,-0.3580539534201696,-0.4338201537412738
RP11-167N4.2,-0.419608574587144,-0.4566520614569075,1.0882810531367495,,-0.6646257249184874,0.2196748393289872
AC026202.3,-0.419651683769589,-0.5027238203344077,1.1979549702234238,,-0.708462084463614,0.2590794744551952
HIGD1AP16,-0.4197117638762287,-0.260286982662023,0.6201565099299445,0.8902274609240668,0.5925644115103723,-1.2348431280676515
MTA3,-0.4197136527277418,-0.0906238384732905,0.2159182525617675,0.8902274609240668,-0.0110387480411065,-0.4677660735872626
SERPIND1,-0.4198224098597019,-0.2646145268764984,0.6303011003269894,,-0.6358367997237684,-0.2299243368405857
C4A,-0.419988451083621,-0.3275255932056149,0.7798442846715411,,-0.7895415332481545,0.484503001225317
RP11-189B4.6,-0.4201298296163707,-0.5410838573601855,1.2878967862250117,,-0.2391190922998142,-0.2805306451795654
SIGLEC8,-0.4202142983774328,-0.6006621623296187,1.4294186672108646,,-0.4859273500598977,
LANCL1,-0.4202358516562008,-0.066050760260776,0.1571754527855297,0.8900577827108851,-0.4364545340229941,-0.0831531190237289
HSPD1P1,-0.4204672800546786,-0.1323577013506666,0.3147871609259453,0.8900577827108851,0.7451185933922222,-1.0752813155386556
RGS22,-0.42055595861996,-0.5826322128712,1.3853857041595314,,-0.8109025164851202,0.2117553236539421
ZNF22,-0.4206069301174202,-0.0746988963026597,0.1775978733441365,0.8900577827108851,0.1375286711239747,-0.6956929243451996
PTGR2,-0.4206458741548883,-0.2105901563587967,0.5006352594849277,0.8900577827108851,0.8221840664603774,-1.0863171009946266
SPOCK2,-0.4207318487370393,-0.0365905228472223,0.0869687497085386,0.8900577827108851,-0.7608590934988322,0.1896668977082855
NSRP1,-0.42093297563045,-0.0443487531525706,0.1053582297422707,0.8900577827108851,-0.3246752585510055,-0.1365409287145324
RP11-337C18.9,-0.4210640320874476,-0.388749366421308,0.9232547470133272,,0.4854159565587287,-1.0209952572867036
AL133245.2,-0.4211240234933784,-0.3460152221604041,0.821646837646736,,-0.6256742466766119,-0.0425313684155245
GLUD1P3,-0.4211439012805192,-0.2261956549130332,0.5370982560242914,0.8900214549837766,-1.4215523296126216,1.446564573112836
RP3-475N16.1,-0.4212133117721363,-0.2051397908017887,0.4870211483552618,0.8900214549837766,-1.013956363456919,0.4402081852414238
ZCCHC3,-0.421255344542949,-0.2111239531958795,0.5011781000071192,,-0.0678535600772505,-0.3867496656535091
ZNF37A,-0.421441927902573,-0.0642414815814247,0.1524325828261582,0.8899019043003028,-0.5151631266544873,-0.0003273210163271
RP11-497H16.6,-0.4216358853447972,-0.1379766796242286,0.3272413103818162,0.8897987642517322,-0.9629186325716214,0.8268388334750345
PIGR,-0.4216881863476073,-0.6206044655637605,1.4717141377353689,,-1.2872512918505297,
HNRNPA1P57,-0.4218084936948084,-0.2243432580728785,0.5318604566440946,,0.0483315202612003,-0.5672906522080259
SENP7,-0.4219039973563794,-0.0572375625946373,0.13566489759112,0.8897920582580633,0.0199076449146067,-0.6329795751425881
RPS26P43,-0.4225253556155413,-0.3070023922157902,0.7265892759703012,,0.2158994398052421,-0.947492600838786
BRD2,-0.4225917760832938,-0.0497003458351304,0.1176084075647851,0.88946439136981,-0.2206148389786605,-0.5872238215060472
RP11-266E8.2,-0.4225983710343065,-0.6132285812638978,1.4510907360173328,,-0.0293927544790228,
RNU6-42P,-0.4226218707761885,-0.2752837088979915,0.6513711852924334,,-0.6797469057538794,0.2573378286081322
LEKR1,-0.4228451949432953,-0.3105976874689449,0.7345423128447679,,-0.932517048291422,0.2260310557011995
ELMSAN1,-0.4230217192867495,-0.0578808594056053,0.1368271574877937,0.8893014987735602,0.2622607228355965,-0.9827533357819936
HSPA8P16,-0.4232942413720436,-0.2639738839126749,0.6236179425853843,,-0.3518757859927089,-0.3422035613299725
RP11-754I20.3,-0.4233671387028873,-0.426047326007309,1.0063306455778152,,-0.3073846533857096,-0.2610677454861596
S1PR2,-0.4234619825245724,-0.4400791994236822,1.0392413429891445,,,-0.886548917684034
CTB-193M12.1,-0.4235005215562329,-0.3543544126476805,0.8367272166408156,,-0.1061131555998724,-0.4863561795966719
CPNE6,-0.4236529131045163,-0.5623026302504717,1.3272719550774106,,0.027630817709226,-0.5458986480994361
SLC23A3,-0.4236694800985037,-0.2673935860462649,0.6311372393029009,,-0.5997109617603399,0.0678963210609133
RP11-342F17.1,-0.4237298676412017,-0.1717211984841322,0.4052610202817687,0.8891221428817346,-0.3521598481640451,-0.1510433903901998
ACSS2,-0.4238502566330243,-0.1742749754454048,0.4111710980897073,0.8890899678785236,-1.2305792361348384,0.4221209755521717
SLC6A11,-0.4238975697607858,-0.6415015868911154,1.5133410348474703,,,-0.3988659987174914
TNFRSF10C,-0.424254901917855,-0.4284957767209196,1.0099960537495114,,0.2674574596929619,-0.7319041901706234
SPP2,-0.4242879202350196,-0.5647732573609014,1.33110850068054,,-0.8752793242278001,
DLL3,-0.4246304461579513,-0.5609058575730135,1.3209270852998876,,0.5350810555813359,
RP3-325F22.3,-0.4246634723765829,-0.286620224998475,0.6749349629588721,,-0.6449984572770541,0.1128498819597638
RP11-304F15.3,-0.424750657081768,-0.2636484825086637,0.6207135365488304,0.8886409112967325,-0.99375438033099,0.3231174956946776
TRAPPC10,-0.4248514798256887,-0.0519628352024416,0.1223082363365224,0.888627615132511,-0.9010806684227624,0.3941957026030055
AP3M1,-0.4249152609597911,-0.0665071403920853,0.1565185967711779,0.888627615132511,0.1952082290347346,-0.7361175572063257
SNTG2,-0.4251997576516578,-0.6008646857535238,1.4131350616755958,,-0.0733522117708018,
BCL2,-0.425213336251814,-0.0776117448090436,0.1825242488704105,0.8885303856739714,-0.1848232516996464,-0.3806252652870722
EPB41L4B,-0.4252588674186257,-0.5722807924191273,1.3457233611445731,,-1.1707162086909568,0.9877560002950748
AL035610.1,-0.4255163259718671,-0.5562127014821229,1.3071477344887976,,-0.4488378194443184,
RP11-353N4.2,-0.4255549178777371,-0.3734011213655049,0.8774452031424622,,-1.2169229582966328,0.7150791468351595
AP000797.1,-0.4256337365970253,-0.591456490313076,1.3895902496870112,,,-0.1691948926778172
RP11-690G19.4,-0.4256567277070295,-0.4727613476560595,1.1106633981865572,,-0.6147914976673043,0.1942820621730566
CENPCP1,-0.425692750746639,-0.0876821430093625,0.2059751848148069,0.8883714547252503,-0.973503906255596,0.3791882767418403
RPS3AP35,-0.4256981555972572,-0.6422770907573734,1.5087617418878747,,,0.0773036668116303
RBM44,-0.4258107509370587,-0.4121895356366768,0.9680111052376992,,-0.6390765645184923,0.1271626019745529
AC019070.1,-0.4258325977779607,-0.2619034742082022,0.6150385751932618,,0.3126345603578673,-0.8549326001107486
PNOC,-0.4261721826721387,-0.4917498018917731,1.153875879013165,,-0.7225324978598455,0.2329409912042267
RBM14,-0.4263939571798347,-0.0543589856659664,0.1274853565596854,0.8878989406145037,0.0396216274432814,-0.6326477892705284
RP11-279F6.3,-0.426398901432064,-0.2340259675226008,0.5488428012751038,0.8878989406145037,0.7237951789134878,-1.442045605662888
PPIAL4B,-0.426403896521712,-0.1982006540321317,0.4648190498466508,,-0.6194571128679675,0.1515807463342089
SLC14A1,-0.4265077242751981,-0.2897718593183772,0.6794058883946636,0.8878989406145037,0.2121584705034125,-0.8370603428470647
SNORA70E,-0.4265237980875322,-0.4253211868373245,0.9971804357562226,,0.0224314697288029,-0.5781529971998578
ZNF585B,-0.4267202638934688,-0.1334753734837361,0.3127936139378149,0.8878989406145037,-0.6883460553837131,0.2306740074983711
DTX2P1-UPK3BP1-PMS2P11,-0.4267563801231061,-0.1088176490964332,0.2549877498376068,0.8878989406145037,-1.643150201608306,1.0903363343578707
AC016907.3,-0.4269535379034276,-0.6135024622431707,1.4369302694054231,,-0.0349150272013522,
RIMBP3C,-0.4271092983941361,-0.309341717682499,0.7242682817854242,,-1.1065063142136309,1.1162308938041896
RP11-706O15.7,-0.4271448036309359,-0.3929175617575334,0.9198696985601734,,0.4615078180178356,-0.5523140227930393
SNORA7B,-0.4271827001196334,-0.3727126186752668,0.8724899640619526,,-0.530235342107722,0.0421626524426216
NFKBIE,-0.4272629693663155,-0.1412184561351168,0.3305188285906486,0.8878989406145037,0.1289032141687695,-0.7398843264020559
RP11-573D15.8,-0.4275017767525472,-0.4429409910654396,1.0361149711006443,,-0.610569366967449,1.0191683684397548
CPQ,-0.4276439694868281,-0.1253784165679986,0.2931841099465344,0.8876962091515006,-0.3067058174988509,-0.26492239453539
RP4-687K1.2,-0.427666293890514,-0.5894188071397692,1.3782213271421973,,,-0.4526357398492381
BRE,-0.4277093790544489,-0.0467992852775812,0.1094184218757184,0.8876962091515006,0.1082541431996239,-0.9905135042108728
AC009542.2,-0.4277744543896237,-0.2582804237783686,0.6037771099419665,0.8876962091515006,-0.7942206358638915,0.3184636001311114
TPD52,-0.4278028283092827,-0.0896742976083993,0.2096159531314943,0.8876962091515006,-0.2714572292055167,-0.2731848236569108
NUP155,-0.4278500759209628,-0.0712120205377166,0.1664415283424461,0.8876962091515006,0.5086436045476525,-1.015972393348627
C1orf134,-0.4278538986401273,-0.2165506000642476,0.5061321183528371,0.8876962091515006,0.0748111494181029,-0.8503692386802548
AC021106.1,-0.4281520985273988,-0.560254692218878,1.3085412734068975,,0.0181570036020347,-0.5720800853403358
HS3ST3A1,-0.4285019718183675,-0.1481926906308669,0.3458389934636812,0.8876243926416396,-0.3554315506743702,-0.1282256837940819
AC090627.1,-0.4287524600710126,-0.106908890023844,0.2493487501066166,0.8874664179080137,-0.7399416036369522,-0.0096639711693572
CERS6-AS1,-0.4287662963655996,-0.2239992302791548,0.522427327375927,0.8874664179080137,-0.9532661209937714,0.8403895964986922
SWAP70,-0.428966811640929,-0.2140042005995656,0.4988828850906535,0.8874275716506848,-1.6645200028298313,1.1505095002341108
MRC2,-0.4289973499787006,-0.2706531993866771,0.6308971358450463,,-0.2341005214275924,-0.3974822498522498
RN7SL413P,-0.4290527740115364,-0.5582686915481342,1.301165556694719,,-0.1018163636175208,-0.5049035264565841
ZNF705A,-0.4291753795470665,-0.6197995511465526,1.4441638096776723,,,-0.4164773392945429
CRISPLD2,-0.429698250644357,-0.2924732333357137,0.6806479498046208,0.8872186397469599,-1.0517246403718916,0.065604733344393
RP11-14K2.1,-0.4298124909261829,-0.5441600390281669,1.2660405421340404,,-1.0063339187452878,0.1490022841547871
MSH6,-0.4299406698980628,-0.0751456324367906,0.1747814005467484,0.8872186397469599,-0.2194181563293699,-0.4090829837248235
RP11-90B9.2,-0.4300073007180358,-0.3711819955447901,0.8631992873725215,,-0.3577458462549771,-0.1769798726035816
FAM104A,-0.430103509791898,-0.0558725406596767,0.1299048703106612,0.8872186397469599,-0.5967511725190204,0.2595866199358637
AC010536.1,-0.4303442832289532,-0.3617269519929003,0.8405524741232663,,-0.8428483457058489,0.1910082950354977
MAPRE2,-0.4305137938705997,-0.0501801697785932,0.1165587967053059,0.8870264803172565,0.9322188812769782,-1.641904025623638
RP11-2E11.9,-0.4305143261700457,-0.5213208884741367,1.2109257620110507,,-0.9474002962204092,1.273242067791841
IRAK1,-0.4306045532857819,-0.0814984200998333,0.1892651145417517,0.8870264803172565,0.7595563037788875,-0.9220933873431356
AS3MT,-0.4306772326963978,-0.4785380494747273,1.1111292010461775,,-0.4713615918322452,-0.1368615693267665
MRPS25,-0.4308401171027461,-0.0599089849734756,0.1390515474193611,0.8869635993230647,-0.0534247216917489,-0.4462304196313557
CCNJL,-0.4311214476785266,-0.5342358512022101,1.2391771601225752,,-0.254384275127699,-0.2297040470965408
EPB41L2,-0.431168473297053,-0.2322812407930561,0.5387250116337383,0.8868144615969504,-0.1976368975991957,-0.364988227593499
EID3,-0.4312847718060241,-0.1648663410444648,0.3822679394732157,0.8867862191060483,-1.0788460224650749,1.0199911886287087
NPM1P5,-0.4313999996551355,-0.1296261043570818,0.3004777572107231,0.8867590129738879,-0.4739661157652105,-0.0650196782825806
AC017104.2,-0.4315778361070519,-0.2665221114582538,0.6175528239873364,0.8867590129738879,-0.5931588171362524,0.5525852609311434
PARM1,-0.4316899603538542,-0.6025496341545405,1.3957925582995572,,-0.4953855588061771,
AL020996.1,-0.431750552955114,-0.2720623491609311,0.6301378129079442,,0.1372100171216154,-0.674393512921936
RP11-864I4.3,-0.4317593861535944,-0.2841337239944049,0.6580834907276966,,0.0251482151871499,-0.546310710767946
XXyac-YX155B6.2,-0.4319871901104551,-0.2180033016366581,0.5046522365186724,,0.0360584822695332,-0.5930474763902733
RP11-717D12.1,-0.4320009809042187,-0.4689153987438068,1.0854498472719267,,-0.4711041910963149,-0.0980238755765537
POC1B-GALNT4,-0.4320173250520406,-0.2228699967538396,0.5158820811804082,,-0.247648004328414,-0.3561628504060294
CDIPT,-0.4320399339025771,-0.1186386305891881,0.2746010756865373,0.8866465755816342,-0.1528235319490378,-0.4394825888914687
G3BP2,-0.4320438535235703,-0.0566058173320525,0.1310186844932498,0.8866465755816342,-0.3899520139461036,-0.3308499649928154
RALBP1,-0.4320907119839636,-0.0692448380662355,0.1602553263602792,0.8866465755816342,1.0545660121362983,-1.2985155154418226
RP3-508I15.18,-0.4322370872184924,-0.0513946006740714,0.1189037271299486,0.8866465755816342,-1.5597478317556503,1.465440580176918
RP11-109E24.1,-0.432292710924031,-0.5412168222043642,1.251968419841053,,-0.2667446469969228,
RP11-378J18.6,-0.4323352553712698,-0.3168879981231867,0.7329682097081298,,-0.8797136764560934,-0.1143660562420394
RP11-210H10__A.1,-0.4323696258114929,-0.5700164163242001,1.3183544409586236,,,0.1305792019987553
OSER1,-0.432534948621744,-0.0981736732023144,0.2269728111338541,0.8866465755816342,-0.2811794525185155,-0.6004267246887703
SNORA8,-0.4325410799234209,-0.1636084505958863,0.3782495078267534,,0.5924909426948399,-1.3396756528214302
RP11-10N23.2,-0.4326169480780797,-0.5731966981768982,1.3249520175373397,,-0.698272690794517,
P2RX5,-0.4329656461255746,-0.1061507988345229,0.2451714120610291,0.8863400293000596,-0.1052084357316591,-0.5675527666933974
RP3-510D11.1,-0.4329756567294377,-0.4254507954272651,0.9826205903606384,,-0.4286244205141877,-0.1957561786377935
KB-67B5.17,-0.4333819717309436,-0.421957396110669,0.973638553595932,,-0.0618205374044579,-0.4774668510921854
FBXO16,-0.4335251818393131,-0.3453889655255628,0.7966987386065657,,-0.7872253530663578,0.2823256496402572
SLC7A7,-0.4335724243800329,-0.2639590570987635,0.6088003808733908,,-0.5301825662366346,0.6970470417246521
RP4-622L5.7,-0.4336394870892702,-0.1953474540761359,0.4504835465685373,,-0.1816193681605831,-0.3464251648971657
SMAP2,-0.4337454049999345,-0.0769824073235111,0.1774829345420334,0.8859222603784532,0.0558089014786907,-0.7279227790291308
AC007790.4,-0.4340948393348381,-0.3269889569318553,0.7532661697450705,,0.8435201529933244,-1.1865951292509151
TGM4,-0.4340996247430538,-0.4988796666860342,1.1492285140336715,,-0.919840192423771,0.5394489969675136
DDHD1,-0.4341123251813829,-0.0491669486590225,0.113258587252687,0.8858200470345214,-1.00582703177157,0.3019714615843039
FCRL1,-0.4342397821170601,-0.3670914201175815,0.8453657063106735,,0.5101666922821722,-1.297174999840049
CTD-2302E22.2,-0.4342981815563849,-0.2213210354493638,0.50960617577587,0.8857244315457414,-0.1916677619050135,-0.4558452622210289
RP11-123K3.4,-0.4343766900856069,-0.2212342723269104,0.5093143287300006,,-0.7804791385829889,0.0809023957794632
TMEM86B,-0.434546227062826,-0.0780351248938794,0.1795784200482707,0.8856677390549206,-0.3303571094752496,-0.1695880460366833
PSMD5-AS1,-0.4346657086945634,-0.0842822077672178,0.1939012120839796,0.8856677390549206,0.2104578678716921,-0.745464362050132
ZC2HC1C,-0.4347892612050713,-0.2740187186272205,0.630233409785109,,0.2097004920889883,-0.8015154301146119
RP11-568J23.5,-0.4348290316726634,-0.4894109142898704,1.125524927365696,,0.3178856489854593,-0.8625992355226562
RP11-102L12.2,-0.4348872149811339,-0.1322703646314974,0.3041486621703412,0.8856677390549206,0.2411365810612702,-1.0681176320749743
NPM1P40,-0.4352415912929449,-0.0884933826480675,0.2033201431535662,0.8854857808387303,-0.4851446098914046,-0.0596908740139461
FERP1,-0.4353477181758374,-0.2099873208577803,0.4823439106047325,0.8854673816164813,-0.0483571178588883,-0.6324996771851145
AC009501.4,-0.4355817381127751,-0.1832131448432779,0.4206171398210518,0.8853996318889363,0.2508554469698552,-0.7837028050771665
ZNF500,-0.4355986492803375,-0.1445136433491584,0.3317587039994563,0.8853996318889363,-0.8237866288414829,0.5233793981187864
ACTR3BP2,-0.4358205135824015,-0.6128876874229566,1.4062846247990497,,-0.8671668902914649,
RP11-318C24.1,-0.4358775998786793,-0.1462477152815327,0.3355247329118055,0.8853996318889363,-0.5005149398544397,-0.2553422920119559
RP11-350N15.6,-0.4358993083279079,-0.3660529131424966,0.839764840523975,,0.1098145286188136,-0.7160028391256408
RP11-353K11.1,-0.4359866038791619,-0.5123132900650903,1.1750665857776748,,-1.154062075708749,0.0987527905855974
RN7SL263P,-0.4359991613396132,-0.3559040190245505,0.8162951917866783,,0.0350805777633725,-0.7128094712794572
SYNPO2L,-0.4360902121597524,-0.5748042011243362,1.31808553619582,,-0.2823097616841322,
RP11-665C16.5,-0.4363030366628186,-0.5396419779196215,1.2368512996086818,,,-0.6691952257528128
DNAJC8P1,-0.4363092117474436,-0.2155709374573575,0.4940783546466585,,-0.3414387415803948,-0.3706673347282544
RP11-83A16.1,-0.4363210887229193,-0.3889279787860404,0.8913801987531816,,-0.5695542027929386,-0.0216386586514046
RNU6-1190P,-0.4367815779396111,-0.4485010910402356,1.0268315187556851,,-0.1736312536532889,-0.4334240271721187
PPP3CA,-0.4368010974857781,-0.0743403331940346,0.1701926428801042,0.8850982189349978,-0.2171117309345605,-0.3289798076797684
SUPT5H,-0.4368506291213842,-0.0435975442018248,0.0997996598734684,0.8850982189349978,-1.2525627645088662,0.6736566254969741
RPL34-AS1,-0.4368801757297501,-0.3422015230242915,0.7832846213557059,,-0.5657812433750687,0.0656485862849563
OLFM2,-0.4368973259096693,-0.179527584097101,0.4109148155652005,0.8850982189349978,-0.1998799882863892,-0.4014842862850312
AC007193.9,-0.436948727634514,-0.2961240951247468,0.6777090225845445,,-0.2382404896067244,-0.3295086474828107
ZNF571-AS1,-0.436967046306009,-0.2091273971893982,0.4785884861508431,0.8850982189349978,0.2125904763197142,-0.7143927371779865
CTD-2373J19.1,-0.4370022839512358,-0.257582178134776,0.5894298212947534,,-0.9968067879745148,0.4763579518962187
AGTPBP1,-0.4371861005254126,-0.0745470236819338,0.1705155392459707,0.8850982189349978,-2.0387464538067808,1.5204622561361854
SEMA6C,-0.4374450474459599,-0.4333985146697041,0.9907496203240118,,-0.4889365331332199,0.1567505073034926
ZC3H12A,-0.4374812592336431,-0.0779084355199575,0.1780840524607464,0.8850982189349978,-0.4562071376303481,-0.4261024971263366
TMEM99,-0.4376346459965067,-0.2046351100357881,0.4675934867309879,0.8850982189349978,-0.3696631006132235,-0.2642506839987284
AC090286.2,-0.4376563280358155,-0.4183611360366488,0.9559124574166156,,-0.3165661729980369,-0.3005843452665935
LRSAM1,-0.437671804285614,-0.0896578336461839,0.2048517468300869,0.8850982189349978,-0.4940066279708691,-0.1519332661111933
CBX3P4,-0.4378311355388389,-0.5789958765884361,1.3224182329469687,,-0.2751966541120972,
RPL4P1,-0.4379723221986812,-0.2117200527762335,0.4834096632256801,,-0.6348240371971599,-0.1546171517403088
ZNF407,-0.4380818841287396,-0.0718158719311986,0.1639325307277349,0.8850138221033024,-0.8496709621634884,0.2686273098922115
TRAF3IP2-AS1,-0.4381642909596875,-0.1548621268899335,0.3534339289738729,0.8850138221033024,-0.107910209784266,-0.4909294726146913
RPL29P7,-0.4382446906793688,-0.3730535940656258,0.8512449825400429,,-0.6747052964356393,-0.074101816783986
RP11-453N18.1,-0.4382484350164812,-0.3892765409070062,0.8882554044770672,,-0.3772309914970331,-0.3109727362251818
VIPR2,-0.4384282441991503,-0.3979742831221939,0.9077295735112798,,-0.7143685764108518,0.0003313685436131
TYSND1,-0.4384365126913507,-0.1106548673905965,0.252385155404461,0.885007628494544,0.4035384279333266,-1.5175473960429582
